template_id,version,status,name_tr,goal,level,split,days_per_week,duration_weeks,session_minutes_min,session_minutes_target,session_minutes_max,equipment_profile,progression_rule_id,compatible_focus_muscles,max_extra_sets_per_focus_muscle_week,max_focus_muscles,description_tr,source_basis,modality,library_tier
forge_pilates_beginner_5d_home_mat_v04,1,active,Beginner Mat Pilates 5 Gün,general_fitness,beginner,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_2d_home_mat_v05,1,active,Intermediate Mat Pilates 2 Gün,general_fitness,intermediate,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_3d_home_mat_v06,1,active,Advanced Mat Pilates 3 Gün,general_fitness,advanced,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_4d_home_mat_v07,1,active,Beginner Mat Pilates 4 Gün,general_fitness,beginner,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_5d_home_mat_v08,1,active,Intermediate Mat Pilates 5 Gün,general_fitness,intermediate,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_2d_home_mat_v09,1,active,Advanced Mat Pilates 2 Gün,general_fitness,advanced,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_3d_home_mat_v10,1,active,Beginner Mat Pilates 3 Gün,general_fitness,beginner,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_4d_home_mat_v11,1,active,Intermediate Mat Pilates 4 Gün,general_fitness,intermediate,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_5d_home_mat_v12,1,active,Advanced Mat Pilates 5 Gün,general_fitness,advanced,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_2d_home_mat_v13,1,active,Beginner Mat Pilates 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_3d_home_mat_v14,1,active,Intermediate Mat Pilates 3 Gün,general_fitness,intermediate,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_4d_home_mat_v15,1,active,Advanced Mat Pilates 4 Gün,general_fitness,advanced,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_5d_home_mat_v16,1,active,Beginner Mat Pilates 5 Gün,general_fitness,beginner,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_2d_home_mat_v17,1,active,Intermediate Mat Pilates 2 Gün,general_fitness,intermediate,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_3d_home_mat_v18,1,active,Advanced Mat Pilates 3 Gün,general_fitness,advanced,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_4d_home_mat_v19,1,active,Beginner Mat Pilates 4 Gün,general_fitness,beginner,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_5d_home_mat_v20,1,active,Intermediate Mat Pilates 5 Gün,general_fitness,intermediate,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_2d_home_mat_v21,1,active,Advanced Mat Pilates 2 Gün,general_fitness,advanced,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_3d_home_mat_v22,1,active,Beginner Mat Pilates 3 Gün,general_fitness,beginner,custom,3,6,25,30,40,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_intermediate_4d_home_mat_v23,1,active,Intermediate Mat Pilates 4 Gün,general_fitness,intermediate,custom,4,6,35,40,50,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_advanced_5d_home_mat_v24,1,active,Advanced Mat Pilates 5 Gün,general_fitness,advanced,custom,5,6,45,50,60,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",4,2,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
forge_pilates_beginner_2d_home_mat_v25,1,active,Beginner Mat Pilates 2 Gün,general_fitness,beginner,custom,2,6,15,20,30,bodyweight_home,rep_goal,"core,glutes,hips,posture,mobility",2,1,"Core kontrolü, postür ve kalça stabilitesi odaklı mat pilates programı.",FORGE Programming Bible + deterministic archetype expansion v2,pilates,reviewed_generated
